"C_ID";"G_ID";"JAHR";"B"
"BE";"0790";2009;511.416666666667
"BL";"0790";2009;1.33333333333333
"BS";"0790";2009;4
"FR";"0790";2009;78.8333333333334
"GR";"0790";2009;38.9166666666666
"LU";"0790";2009;83.5833333333334
"SG";"0790";2009;92.9166666666667
"SO";"0790";2009;104.25
"SZ";"0790";2009;97.1666666666666
"TG";"0790";2009;1.5
"VS";"0790";2009;1784
"ZH";"0790";2009;783.25
"GR";"0820";2009;2596
"AG";"0829";2009;645.1
"AR";"0829";2009;5.2
"BE";"0829";2009;523.6
"BL";"0829";2009;45
"BS";"0829";2009;39.1
"FR";"0829";2009;14.7
"GE";"0829";2009;31.1
"GL";"0829";2009;19
"GR";"0829";2009;22.4
"JU";"0829";2009;4
"LU";"0829";2009;3249.9
"NE";"0829";2009;3.9
"NW";"0829";2009;69.2
"OW";"0829";2009;66.2
"SG";"0829";2009;102.6
"SH";"0829";2009;9.6
"SO";"0829";2009;26
"SZ";"0829";2009;830.3
"TG";"0829";2009;49
"TI";"0829";2009;100.3
"UR";"0829";2009;28.3
"VD";"0829";2009;30.4
"VS";"0829";2009;28.2
"ZG";"0829";2009;4331
"ZH";"0829";2009;8954.3
"AG";"0881";2009;15151
"AI";"0881";2009;162
"AR";"0881";2009;2212
"BE";"0881";2009;16380
"BL";"0881";2009;5966
"BS";"0881";2009;1248
"FR";"0881";2009;1546
"GE";"0881";2009;1953
"GL";"0881";2009;202
"GR";"0881";2009;3676
"JU";"0881";2009;3061
"LU";"0881";2009;5442
"NE";"0881";2009;468
"NW";"0881";2009;626
"OW";"0881";2009;367
"SG";"0881";2009;8998
"SH";"0881";2009;2235
"SO";"0881";2009;6245
"SZ";"0881";2009;1691
"TG";"0881";2009;4001
"TI";"0881";2009;6370
"UR";"0881";2009;156
"VD";"0881";2009;6312
"VS";"0881";2009;1608
"ZG";"0881";2009;2951
"ZH";"0881";2009;27248
"GR";"0901";2009;2349
"AG";"0923";2009;772
"AI";"0923";2009;10
"AR";"0923";2009;192
"BE";"0923";2009;4021
"BL";"0923";2009;1155
"BS";"0923";2009;261
"FR";"0923";2009;203
"GL";"0923";2009;72
"GR";"0923";2009;221
"LU";"0923";2009;95
"NW";"0923";2009;14
"OW";"0923";2009;12
"SG";"0923";2009;765
"SH";"0923";2009;127
"SO";"0923";2009;144
"SZ";"0923";2009;92
"TG";"0923";2009;1514
"UR";"0923";2009;8
"ZG";"0923";2009;64
"ZH";"0923";2009;4889
"BE";"0941";2009;111
"VS";"0941";2009;36857
"AG";"0966";2009;16
"AI";"0966";2009;2
"AR";"0966";2009;9
"BE";"0966";2009;19
"BL";"0966";2009;12
"BS";"0966";2009;6
"FR";"0966";2009;2
"GL";"0966";2009;17
"GR";"0966";2009;6025
"JU";"0966";2009;1
"LU";"0966";2009;28
"OW";"0966";2009;2
"SG";"0966";2009;80
"SH";"0966";2009;3
"SO";"0966";2009;9
"SZ";"0966";2009;11
"TG";"0966";2009;23
"TI";"0966";2009;2
"UR";"0966";2009;4
"VD";"0966";2009;1
"VS";"0966";2009;1
"ZG";"0966";2009;13
"ZH";"0966";2009;77
