"C_ID";"G_ID";"JAHR";"B"
"GE";"0881";2010;2209
"GL";"0881";2010;202
"GR";"0881";2010;4406
"JU";"0881";2010;2279
"LU";"0881";2010;8362
"NE";"0881";2010;438
"NW";"0881";2010;809
"OW";"0881";2010;371
"SG";"0881";2010;9233
"SH";"0881";2010;2515
"SO";"0881";2010;6464
"SZ";"0881";2010;1865
"TG";"0881";2010;5608
"TI";"0881";2010;6417
"UR";"0881";2010;149
"VD";"0881";2010;7855
"VS";"0881";2010;2058
"ZG";"0881";2010;4070
"ZH";"0881";2010;26287
"GR";"0901";2010;2330
"AG";"0923";2010;753
"AI";"0923";2010;8
"AR";"0923";2010;171
"BE";"0923";2010;5759
"BL";"0923";2010;1136
"BS";"0923";2010;284
"FR";"0923";2010;569
"GL";"0923";2010;75
"GR";"0923";2010;342
"LU";"0923";2010;101
"NW";"0923";2010;36
"OW";"0923";2010;30
"SG";"0923";2010;2746
"SH";"0923";2010;167
"SO";"0923";2010;539
"SZ";"0923";2010;94
"TG";"0923";2010;1182
"UR";"0923";2010;25
"VS";"0923";2010;4
"ZG";"0923";2010;102
"ZH";"0923";2010;5262
"BE";"0941";2010;336
"VS";"0941";2010;36846
"AG";"0966";2010;27
"AI";"0966";2010;2
"AR";"0966";2010;11
"BE";"0966";2010;15
"BL";"0966";2010;7
"BS";"0966";2010;6
"FR";"0966";2010;2
"GL";"0966";2010;7
"GR";"0966";2010;6549
"JU";"0966";2010;1
"LU";"0966";2010;26
"SG";"0966";2010;92
"SH";"0966";2010;3
"SO";"0966";2010;8
"SZ";"0966";2010;10
"TG";"0966";2010;19
"TI";"0966";2010;6
"UR";"0966";2010;1
"VD";"0966";2010;2
"VS";"0966";2010;1
"ZG";"0966";2010;10
"ZH";"0966";2010;76
"AG";"0994";2010;44480.6666666667
"AI";"0994";2010;279.916666666667
"AR";"0994";2010;460.666666666667
"BE";"0994";2010;60511.1666666667
"BL";"0994";2010;3325.33333333333
"BS";"0994";2010;1543.25
"FR";"0994";2010;2560.91666666667
"GE";"0994";2010;3979
"GL";"0994";2010;3235.08333333334
"GR";"0994";2010;6144.58333333334
"JU";"0994";2010;245.416666666667
"LU";"0994";2010;9136.33333333333
"NE";"0994";2010;3327.75
"NW";"0994";2010;1721.91666666667
"OW";"0994";2010;2445.25
"SG";"0994";2010;9264.91666666667
"SH";"0994";2010;4476.91666666667
"SO";"0994";2010;1500.41666666667
"SZ";"0994";2010;1058.25
"TG";"0994";2010;11602.8333333333
"TI";"0994";2010;3613.58333333333
"UR";"0994";2010;7371.08333333333
"VD";"0994";2010;15540.9166666667
"VS";"0994";2010;6194.75
"ZG";"0994";2010;2420.41666666667
"ZH";"0994";2010;34735
"VS";"1003";2010;170
"VS";"1040";2010;3898
"AG";"1060";2010;23068.73
"AI";"1060";2010;1066.74
"AR";"1060";2010;1928.2
"BE";"1060";2010;13361.25
"BL";"1060";2010;16696.24
"BS";"1060";2010;1362.32
"FR";"1060";2010;822.58
"GE";"1060";2010;713.83
"GL";"1060";2010;347
"GR";"1060";2010;2550.36
"JU";"1060";2010;259
"LU";"1060";2010;3175.59
"NE";"1060";2010;9334.58
"NW";"1060";2010;2155.83
"OW";"1060";2010;288.41
"SG";"1060";2010;8549.39
"SH";"1060";2010;6315.36
"SO";"1060";2010;4346.5
"SZ";"1060";2010;1004.59
"TG";"1060";2010;8782.09
"TI";"1060";2010;12855.48
"UR";"1060";2010;180.08
"VD";"1060";2010;2620
"VS";"1060";2010;1782.84
"ZG";"1060";2010;1734.1
"ZH";"1060";2010;103910.73
"VS";"1113";2010;7270.58
"AG";"1142";2010;15
"AR";"1142";2010;9
"BE";"1142";2010;16
"BL";"1142";2010;2
"BS";"1142";2010;11
"FR";"1142";2010;86
"GR";"1142";2010;5
"JU";"1142";2010;6
"LU";"1142";2010;60
"SG";"1142";2010;46
"SO";"1142";2010;57
"SZ";"1142";2010;430
"TG";"1142";2010;1
"TI";"1142";2010;51
"UR";"1142";2010;1
"VS";"1142";2010;33
"ZG";"1142";2010;8
"ZH";"1142";2010;18
"ZH";"1147";2010;379
"AG";"1318";2010;77.99
"SZ";"1318";2010;147.98
"ZG";"1318";2010;8.92
"ZH";"1318";2010;4619.38
"AG";"1322";2010;8309
"AG";"1328";2010;96.1
"AI";"1328";2010;1
"AR";"1328";2010;9.75
"BE";"1328";2010;65.83
"BL";"1328";2010;40.75
"BS";"1328";2010;15
"GL";"1328";2010;3.75
"GR";"1328";2010;27.83
"LU";"1328";2010;21.37
"NW";"1328";2010;11.59
"OW";"1328";2010;5
"SG";"1328";2010;95.54
"SH";"1328";2010;43.75
"SO";"1328";2010;22.35
"SZ";"1328";2010;22.56
"TG";"1328";2010;435.38
"UR";"1328";2010;6
"ZG";"1328";2010;19.66
"ZH";"1328";2010;5936.54
"GL";"1331";2010;4
"GR";"1331";2010;9
"SG";"1331";2010;1452
"VS";"1362";2010;841
