"fophNumber"	"version"	"ohiZone"	"insuredStock"
"0749"	"4"	"756.15"	"38"
"0749"	"4"	"756.02"	"1189"
"0749"	"4"	"756.13"	"1314"
"0749"	"4"	"756.12"	"110"
"0749"	"4"	"756.10"	"4326"
"0749"	"4"	"756.25"	"6086"
"0749"	"4"	"756.08"	"39"
"0749"	"4"	"756.18"	"59"
"0749"	"4"	"756.26"	"2006"
"0749"	"4"	"756.03"	"207"
"0749"	"4"	"756.24"	"2277"
"0749"	"4"	"756.07"	"15"
"0749"	"4"	"756.06"	"5"
"0749"	"4"	"756.17"	"392"
"0749"	"4"	"756.14"	"155"
"0749"	"4"	"756.11"	"128"
"0749"	"4"	"756.05"	"1660"
"0749"	"4"	"756.20"	"10206"
"0749"	"4"	"756.21"	"6796"
"0749"	"4"	"756.04"	"25"
"0749"	"4"	"756.22"	"14007"
"0749"	"4"	"756.23"	"1678"
"0749"	"4"	"756.09"	"102"
"0749"	"4"	"756.01"	"11338"
"0762"	"4"	"756.19"	"1484"
"0762"	"4"	"756.16"	"195"
"0762"	"4"	"756.15"	"275"
"0762"	"4"	"756.02"	"8030"
"0762"	"4"	"756.13"	"329"
"0762"	"4"	"756.12"	"513"
"0762"	"4"	"756.10"	"606"
"0762"	"4"	"756.25"	"1061"
"0762"	"4"	"756.08"	"457"
"0762"	"4"	"756.18"	"390"
"0762"	"4"	"756.26"	"273"
"0762"	"4"	"756.03"	"1771"
"0762"	"4"	"756.24"	"598"
"0762"	"4"	"756.07"	"980"
"0762"	"4"	"756.06"	"502"
"0762"	"4"	"756.17"	"2129"
"0762"	"4"	"756.14"	"204"
"0762"	"4"	"756.11"	"974"
"0762"	"4"	"756.05"	"1412"
"0762"	"4"	"756.20"	"1041"
"0762"	"4"	"756.21"	"903"
"0762"	"4"	"756.04"	"367"
"0762"	"4"	"756.22"	"1408"
"0762"	"4"	"756.23"	"416"
"0762"	"4"	"756.09"	"526"
"0762"	"4"	"756.01"	"4557"
"0774"	"4"	"756.19"	"15"
"0774"	"4"	"756.16"	"2"
"0774"	"4"	"756.15"	"2"
"0774"	"4"	"756.02"	"80"
"0774"	"4"	"756.13"	"13"
"0774"	"4"	"756.12"	"4"
"0774"	"4"	"756.10"	"3926"
"0774"	"4"	"756.25"	"69"
"0774"	"4"	"756.08"	"2"
"0774"	"4"	"756.18"	"22"
"0774"	"4"	"756.26"	"11"
"0774"	"4"	"756.03"	"13"
"0774"	"4"	"756.24"	"33"
"0774"	"4"	"756.07"	"1"
"0774"	"4"	"756.06"	"1"
"0774"	"4"	"756.17"	"6"
"0774"	"4"	"756.14"	"5"
"0774"	"4"	"756.11"	"28"
"0774"	"4"	"756.05"	"30"
"0774"	"4"	"756.20"	"7"
"0774"	"4"	"756.21"	"26"
"0774"	"4"	"756.04"	"1"
"0774"	"4"	"756.22"	"862"
"0774"	"4"	"756.23"	"19188"
"0774"	"4"	"756.09"	"20"
"0774"	"4"	"756.01"	"505"
"0780"	"4"	"756.08"	"4006"
"0780"	"4"	"756.18"	"35"
"0780"	"4"	"756.17"	"126"
"0780"	"4"	"756.05"	"75"
"0780"	"4"	"756.04"	"3"
"0790"	"4"	"756.19"	"357"
"0790"	"4"	"756.15"	"1"
"0790"	"4"	"756.02"	"511"
"0790"	"4"	"756.13"	"1"
"0790"	"4"	"756.12"	"4"
"0790"	"4"	"756.10"	"79"
"0790"	"4"	"756.18"	"39"
"0790"	"4"	"756.03"	"84"
"0790"	"4"	"756.17"	"93"
"0790"	"4"	"756.11"	"104"
"0790"	"4"	"756.05"	"97"
"0790"	"4"	"756.20"	"2"
"0790"	"4"	"756.23"	"1784"
"0790"	"4"	"756.01"	"783"
"0820"	"4"	"756.18"	"2596"
"0829"	"4"	"756.19"	"645"
"0829"	"4"	"756.15"	"5"
"0829"	"4"	"756.02"	"524"
"0829"	"4"	"756.13"	"45"
"0829"	"4"	"756.12"	"39"
"0829"	"4"	"756.10"	"15"
"0829"	"4"	"756.25"	"31"
"0829"	"4"	"756.08"	"19"
"0829"	"4"	"756.18"	"22"
"0829"	"4"	"756.26"	"4"
"0829"	"4"	"756.03"	"3250"
"0829"	"4"	"756.24"	"4"
"0829"	"4"	"756.07"	"69"
"0829"	"4"	"756.06"	"66"
"0829"	"4"	"756.17"	"103"
"0829"	"4"	"756.14"	"10"
"0829"	"4"	"756.11"	"26"
"0829"	"4"	"756.05"	"830"
"0829"	"4"	"756.20"	"49"
"0829"	"4"	"756.21"	"100"
"0829"	"4"	"756.04"	"28"
"0829"	"4"	"756.22"	"30"
"0829"	"4"	"756.23"	"28"
"0829"	"4"	"756.09"	"4331"
"0829"	"4"	"756.01"	"8954"
"0881"	"4"	"756.19"	"15151"
"0881"	"4"	"756.16"	"162"
"0881"	"4"	"756.15"	"2212"
"0881"	"4"	"756.02"	"16380"
"0881"	"4"	"756.13"	"5966"
"0881"	"4"	"756.12"	"1248"
"0881"	"4"	"756.10"	"1546"
"0881"	"4"	"756.25"	"1953"
"0881"	"4"	"756.08"	"202"
"0881"	"4"	"756.18"	"3676"
"0881"	"4"	"756.26"	"3061"
"0881"	"4"	"756.03"	"5442"
"0881"	"4"	"756.24"	"468"
"0881"	"4"	"756.07"	"626"
"0881"	"4"	"756.06"	"367"
"0881"	"4"	"756.17"	"8998"
"0881"	"4"	"756.14"	"2235"
"0881"	"4"	"756.11"	"6245"
"0881"	"4"	"756.05"	"1691"
"0881"	"4"	"756.20"	"4001"
"0881"	"4"	"756.21"	"6370"
"0881"	"4"	"756.04"	"156"
"0881"	"4"	"756.22"	"6312"
"0881"	"4"	"756.23"	"1608"
"0881"	"4"	"756.09"	"2951"
"0881"	"4"	"756.01"	"27248"
"0901"	"4"	"756.18"	"2349"
"0923"	"4"	"756.19"	"772"
"0923"	"4"	"756.16"	"10"
"0923"	"4"	"756.15"	"192"
"0923"	"4"	"756.02"	"4021"
"0923"	"4"	"756.13"	"1155"
"0923"	"4"	"756.12"	"261"
"0923"	"4"	"756.10"	"203"
"0923"	"4"	"756.08"	"72"
"0923"	"4"	"756.18"	"221"
"0923"	"4"	"756.03"	"95"
"0923"	"4"	"756.07"	"14"
"0923"	"4"	"756.06"	"12"
"0923"	"4"	"756.17"	"765"
"0923"	"4"	"756.14"	"127"
"0923"	"4"	"756.11"	"144"
"0923"	"4"	"756.05"	"92"
"0923"	"4"	"756.20"	"1514"
"0923"	"4"	"756.04"	"8"
"0923"	"4"	"756.09"	"64"
"0923"	"4"	"756.01"	"4889"
"0941"	"4"	"756.02"	"111"
"0941"	"4"	"756.23"	"36857"
"0966"	"4"	"756.19"	"16"
"0966"	"4"	"756.16"	"2"
"0966"	"4"	"756.15"	"9"
"0966"	"4"	"756.02"	"19"
"0966"	"4"	"756.13"	"12"
"0966"	"4"	"756.12"	"6"
"0966"	"4"	"756.10"	"2"
"0966"	"4"	"756.08"	"17"
"0966"	"4"	"756.18"	"6025"
"0966"	"4"	"756.26"	"1"
"0966"	"4"	"756.03"	"28"
"0966"	"4"	"756.06"	"2"
"0966"	"4"	"756.17"	"80"
"0966"	"4"	"756.14"	"3"
"0966"	"4"	"756.11"	"9"
"0966"	"4"	"756.05"	"11"
"0966"	"4"	"756.20"	"23"
"0966"	"4"	"756.21"	"2"
"0966"	"4"	"756.04"	"4"
"0966"	"4"	"756.22"	"1"
"0966"	"4"	"756.23"	"1"
"0966"	"4"	"756.09"	"13"
"0966"	"4"	"756.01"	"77"
"0994"	"4"	"756.19"	"55230"
"0994"	"4"	"756.16"	"249"
"0994"	"4"	"756.15"	"601"
"0994"	"4"	"756.02"	"87213"
"0994"	"4"	"756.13"	"4685"
"0994"	"4"	"756.12"	"2048"
"0994"	"4"	"756.10"	"3147"
"0994"	"4"	"756.25"	"5436"
"0994"	"4"	"756.08"	"3406"
"0994"	"4"	"756.18"	"8590"
"0994"	"4"	"756.26"	"314"
"0994"	"4"	"756.03"	"13743"
"0994"	"4"	"756.24"	"6583"
"0994"	"4"	"756.07"	"1524"
"0994"	"4"	"756.06"	"2111"
