"fophNumber"	"version"	"ohiZone"	"insuredStock"
"0376"	"2"	"756.06"	"753"
"0376"	"2"	"756.17"	"16863"
"0376"	"2"	"756.14"	"1379"
"0376"	"2"	"756.11"	"8374"
"0376"	"2"	"756.05"	"2016"
"0376"	"2"	"756.20"	"3800"
"0376"	"2"	"756.21"	"29807"
"0376"	"2"	"756.04"	"1611"
"0376"	"2"	"756.22"	"27703"
"0376"	"2"	"756.23"	"11379"
"0376"	"2"	"756.09"	"2388"
"0376"	"2"	"756.01"	"38612"
"0411"	"2"	"756.19"	"6026"
"0411"	"2"	"756.16"	"39"
"0411"	"2"	"756.15"	"154"
"0411"	"2"	"756.02"	"1431"
"0411"	"2"	"756.13"	"268"
"0411"	"2"	"756.12"	"301"
"0411"	"2"	"756.10"	"278"
"0411"	"2"	"756.25"	"89"
"0411"	"2"	"756.08"	"226"
"0411"	"2"	"756.18"	"337"
"0411"	"2"	"756.26"	"31"
"0411"	"2"	"756.03"	"13595"
"0411"	"2"	"756.24"	"21"
"0411"	"2"	"756.07"	"1204"
"0411"	"2"	"756.06"	"848"
"0411"	"2"	"756.17"	"803"
"0411"	"2"	"756.14"	"180"
"0411"	"2"	"756.11"	"531"
"0411"	"2"	"756.05"	"1739"
"0411"	"2"	"756.20"	"422"
"0411"	"2"	"756.21"	"122"
"0411"	"2"	"756.04"	"1306"
"0411"	"2"	"756.22"	"52"
"0411"	"2"	"756.23"	"151"
"0411"	"2"	"756.09"	"5017"
"0411"	"2"	"756.01"	"1427"
"0445"	"2"	"756.19"	"2056"
"0445"	"2"	"756.16"	"6"
"0445"	"2"	"756.15"	"80"
"0445"	"2"	"756.02"	"4116"
"0445"	"2"	"756.13"	"8166"
"0445"	"2"	"756.12"	"7636"
"0445"	"2"	"756.10"	"1843"
"0445"	"2"	"756.25"	"1992"
"0445"	"2"	"756.08"	"76"
"0445"	"2"	"756.18"	"1813"
"0445"	"2"	"756.26"	"455"
"0445"	"2"	"756.03"	"250"
"0445"	"2"	"756.24"	"6768"
"0445"	"2"	"756.07"	"34"
"0445"	"2"	"756.06"	"21"
"0445"	"2"	"756.17"	"831"
"0445"	"2"	"756.14"	"163"
"0445"	"2"	"756.11"	"787"
"0445"	"2"	"756.05"	"1220"
"0445"	"2"	"756.20"	"477"
"0445"	"2"	"756.21"	"2368"
"0445"	"2"	"756.04"	"25"
"0445"	"2"	"756.22"	"2459"
"0445"	"2"	"756.23"	"1184"
"0445"	"2"	"756.09"	"123"
"0445"	"2"	"756.01"	"16572"
"0455"	"2"	"756.19"	"401"
"0455"	"2"	"756.16"	"59"
"0455"	"2"	"756.15"	"272"
"0455"	"2"	"756.02"	"216"
"0455"	"2"	"756.13"	"86"
"0455"	"2"	"756.12"	"43"
"0455"	"2"	"756.10"	"15"
"0455"	"2"	"756.25"	"18"
"0455"	"2"	"756.08"	"2433"
"0455"	"2"	"756.18"	"83263"
"0455"	"2"	"756.26"	"1"
"0455"	"2"	"756.03"	"241"
"0455"	"2"	"756.24"	"8"
"0455"	"2"	"756.07"	"24"
"0455"	"2"	"756.06"	"32"
"0455"	"2"	"756.17"	"8761"
"0455"	"2"	"756.14"	"3583"
"0455"	"2"	"756.11"	"73"
"0455"	"2"	"756.05"	"2307"
"0455"	"2"	"756.20"	"8113"
"0455"	"2"	"756.21"	"7336"
"0455"	"2"	"756.04"	"23"
"0455"	"2"	"756.22"	"35"
"0455"	"2"	"756.23"	"18"
"0455"	"2"	"756.09"	"217"
"0455"	"2"	"756.01"	"26144"
"0484"	"2"	"756.19"	"862"
"0484"	"2"	"756.16"	"59"
"0484"	"2"	"756.15"	"606"
"0484"	"2"	"756.02"	"651"
"0484"	"2"	"756.13"	"118"
"0484"	"2"	"756.12"	"229"
"0484"	"2"	"756.10"	"4217"
"0484"	"2"	"756.25"	"12"
"0484"	"2"	"756.08"	"88"
"0484"	"2"	"756.18"	"226"
"0484"	"2"	"756.26"	"16"
"0484"	"2"	"756.03"	"255"
"0484"	"2"	"756.24"	"47"
"0484"	"2"	"756.07"	"3"
"0484"	"2"	"756.06"	"7"
"0484"	"2"	"756.17"	"813"
"0484"	"2"	"756.14"	"104"
"0484"	"2"	"756.11"	"239"
"0484"	"2"	"756.05"	"105"
"0484"	"2"	"756.20"	"550"
"0484"	"2"	"756.21"	"2638"
"0484"	"2"	"756.04"	"11"
"0484"	"2"	"756.22"	"67"
"0484"	"2"	"756.23"	"24"
"0484"	"2"	"756.09"	"102"
"0484"	"2"	"756.01"	"9332"
"0509"	"2"	"756.19"	"10219"
"0509"	"2"	"756.16"	"27"
"0509"	"2"	"756.15"	"153"
"0509"	"2"	"756.02"	"1099"
"0509"	"2"	"756.13"	"30891"
"0509"	"2"	"756.12"	"67230"
"0509"	"2"	"756.10"	"67"
"0509"	"2"	"756.25"	"71"
"0509"	"2"	"756.08"	"53"
"0509"	"2"	"756.18"	"175"
"0509"	"2"	"756.26"	"98"
"0509"	"2"	"756.03"	"2674"
"0509"	"2"	"756.24"	"10"
"0509"	"2"	"756.07"	"548"
"0509"	"2"	"756.06"	"775"
"0509"	"2"	"756.17"	"1125"
"0509"	"2"	"756.14"	"832"
"0509"	"2"	"756.11"	"7130"
"0509"	"2"	"756.05"	"1154"
"0509"	"2"	"756.20"	"1366"
"0509"	"2"	"756.21"	"157"
"0509"	"2"	"756.04"	"784"
"0509"	"2"	"756.22"	"135"
"0509"	"2"	"756.23"	"70"
"0509"	"2"	"756.09"	"3701"
"0509"	"2"	"756.01"	"6548"
"0556"	"2"	"756.19"	"18"
"0556"	"2"	"756.16"	"1"
"0556"	"2"	"756.15"	"5"
"0556"	"2"	"756.02"	"15"
"0556"	"2"	"756.13"	"4"
"0556"	"2"	"756.12"	"2"
"0556"	"2"	"756.25"	"4"
"0556"	"2"	"756.08"	"9"
"0556"	"2"	"756.18"	"2427"
"0556"	"2"	"756.03"	"12"
"0556"	"2"	"756.07"	"6"
"0556"	"2"	"756.06"	"1"
"0556"	"2"	"756.17"	"18"
"0556"	"2"	"756.14"	"1"
"0556"	"2"	"756.11"	"11"
"0556"	"2"	"756.20"	"18"
"0556"	"2"	"756.21"	"51"
"0556"	"2"	"756.22"	"9"
"0556"	"2"	"756.23"	"0"
"0556"	"2"	"756.09"	"7"
"0556"	"2"	"756.01"	"145"
"0558"	"2"	"756.01"	"2491"
"0591"	"2"	"756.23"	"8458"
"0623"	"2"	"756.23"	"1408"
"0627"	"2"	"756.23"	"2696"
"0749"	"2"	"756.19"	"479"
"0749"	"2"	"756.16"	"3"
"0749"	"2"	"756.15"	"32"
"0749"	"2"	"756.02"	"1796"
"0749"	"2"	"756.13"	"397"
"0749"	"2"	"756.12"	"127"
"0749"	"2"	"756.10"	"5652"
"0749"	"2"	"756.25"	"7452"
"0749"	"2"	"756.08"	"44"
"0749"	"2"	"756.18"	"46"
"0749"	"2"	"756.26"	"443"
"0749"	"2"	"756.03"	"252"
"0749"	"2"	"756.24"	"3041"
"0749"	"2"	"756.07"	"14"
"0749"	"2"	"756.06"	"3"
