"fophNumber"	"version"	"ohiZone"	"insuredStock"
"1571"	"3"	"756.04"	"5"
"1571"	"3"	"756.22"	"835"
"1571"	"3"	"756.23"	"36"
"1571"	"3"	"756.09"	"49"
"1571"	"3"	"756.01"	"829"
"0008"	"3"	"756"	"920776"
"0032"	"3"	"756"	"32178"
"0057"	"3"	"756"	"8774"
"0062"	"3"	"756"	"41701"
"0097"	"3"	"756"	"961"
"0134"	"3"	"756"	"3614"
"0160"	"3"	"756"	"33204"
"0182"	"3"	"756"	"59951"
"0194"	"3"	"756"	"23243"
"0216"	"3"	"756"	"1935"
"0246"	"3"	"756"	"8264"
"0261"	"3"	"756"	"21280"
"0263"	"3"	"756"	"70720"
"0290"	"3"	"756"	"523559"
"0294"	"3"	"756"	"5248"
"0312"	"3"	"756"	"161359"
"0343"	"3"	"756"	"90875"
"0360"	"3"	"756"	"15457"
"0376"	"3"	"756"	"301394"
"0411"	"3"	"756"	"34852"
"0445"	"3"	"756"	"64850"
"0455"	"3"	"756"	"146676"
"0484"	"3"	"756"	"21005"
"0509"	"3"	"756"	"134313"
"0556"	"3"	"756"	"2821"
"0558"	"3"	"756"	"2140"
"0749"	"3"	"756"	"62741"
"0762"	"3"	"756"	"34977"
"0774"	"3"	"756"	"23054"
"0780"	"3"	"756"	"4151"
"0790"	"3"	"756"	"1482"
"0820"	"3"	"756"	"2671"
"0829"	"3"	"756"	"18575"
"0881"	"3"	"756"	"127948"
"0901"	"3"	"756"	"2360"
"0923"	"3"	"756"	"12365"
"0941"	"3"	"756"	"37246"
"0966"	"3"	"756"	"6304"
"0994"	"3"	"756"	"271531"
"1003"	"3"	"756"	"199"
"1040"	"3"	"756"	"3072"
"1060"	"3"	"756"	"246371"
"1097"	"3"	"756"	"13358"
"1113"	"3"	"756"	"4595"
"1142"	"3"	"756"	"924"
"1147"	"3"	"756"	"407"
"1159"	"3"	"756"	"21071"
"1215"	"3"	"756"	"8930"
"1318"	"3"	"756"	"4433"
"1322"	"3"	"756"	"5373"
"1328"	"3"	"756"	"7475"
"1331"	"3"	"756"	"1232"
"1362"	"3"	"756"	"691"
"1384"	"3"	"756"	"602312"
"1386"	"3"	"756"	"11131"
"1395"	"3"	"756"	"19599"
"1401"	"3"	"756"	"8952"
"1423"	"3"	"756"	"4846"
"1442"	"3"	"756"	"1149"
"1479"	"3"	"756"	"304825"
"1507"	"3"	"756"	"7643"
"1509"	"3"	"756"	"351485"
"1520"	"3"	"756"	"6965"
"1529"	"3"	"756"	"315647"
"1535"	"3"	"756"	"102243"
"1542"	"3"	"756"	"389736"
"1551"	"3"	"756"	"67795"
"1552"	"3"	"756"	"81816"
"1555"	"3"	"756"	"431565"
"1560"	"3"	"756"	"93473"
"1562"	"3"	"756"	"712622"
"1563"	"3"	"756"	"38891"
"1565"	"3"	"756"	"157887"
"1566"	"3"	"756"	"151890"
"1568"	"3"	"756"	"25813"
"1569"	"3"	"756"	"66525"
"1570"	"3"	"756"	"683"
"1571"	"3"	"756"	"6918"
